        14	2020-07-28 14:14:22	A2NC191460155	0	1	0
        13	2020-07-28 14:49:47	A2NC191460155	0	1	0
         5	2020-07-28 14:56:28	A2NC191460155	0	1	0
        12	2020-07-28 15:10:47	A2NC191460155	0	1	0
        22	2020-07-28 16:00:38	A2NC191460155	0	1	0
        17	2020-07-28 16:08:57	A2NC191460155	0	1	0
         8	2020-07-28 16:25:23	A2NC191460155	0	1	0
        20	2020-07-28 16:43:34	A2NC191460155	0	1	0
         9	2020-07-28 16:46:54	A2NC191460155	0	1	0
        10	2020-07-28 17:09:45	A2NC191460155	0	1	0
        18	2020-07-28 17:30:13	A2NC191460155	0	1	0
        11	2020-07-28 17:34:31	A2NC191460155	0	1	0
         5	2020-07-28 18:25:08	A2NC191460155	0	1	0
        19	2020-07-28 18:25:28	A2NC191460155	0	1	0
         3	2020-07-29 05:49:41	A2NC191460155	0	1	0
        16	2020-07-29 05:56:41	A2NC191460155	0	1	0
         4	2020-07-29 06:13:07	A2NC191460155	0	1	0
        13	2020-07-29 06:44:53	A2NC191460155	0	1	0
         6	2020-07-29 07:01:32	A2NC191460155	0	1	0
        22	2020-07-29 07:04:34	A2NC191460155	0	1	0
        12	2020-07-29 07:29:17	A2NC191460155	0	1	0
        17	2020-07-29 07:29:29	A2NC191460155	0	1	0
         8	2020-07-29 07:29:35	A2NC191460155	0	1	0
        14	2020-07-29 07:54:44	A2NC191460155	0	1	0
         9	2020-07-29 07:57:56	A2NC191460155	0	1	0
        10	2020-07-29 08:27:43	A2NC191460155	0	1	0
        18	2020-07-29 08:30:13	A2NC191460155	0	1	0
        20	2020-07-29 09:04:47	A2NC191460155	0	1	0
        11	2020-07-29 10:50:20	A2NC191460155	0	1	0
         9	2020-07-29 10:56:03	A2NC191460155	0	1	0
        22	2020-07-29 11:15:56	A2NC191460155	0	1	0
         6	2020-07-29 11:46:16	A2NC191460155	0	1	0
         9	2020-07-29 11:52:40	A2NC191460155	0	1	0
         8	2020-07-29 11:59:16	A2NC191460155	0	1	0
        22	2020-07-29 12:17:47	A2NC191460155	0	1	0
        18	2020-07-29 12:20:53	A2NC191460155	0	1	0
        20	2020-07-29 12:32:11	A2NC191460155	0	1	0
        10	2020-07-29 12:41:02	A2NC191460155	0	1	0
         6	2020-07-29 12:45:13	A2NC191460155	0	1	0
         8	2020-07-29 12:55:36	A2NC191460155	0	1	0
        17	2020-07-29 13:01:16	A2NC191460155	0	1	0
         3	2020-07-29 13:26:48	A2NC191460155	0	1	0
        18	2020-07-29 13:27:12	A2NC191460155	0	1	0
        14	2020-07-29 13:31:32	A2NC191460155	0	1	0
        20	2020-07-29 13:39:15	A2NC191460155	0	1	0
        10	2020-07-29 13:39:45	A2NC191460155	0	1	0
        19	2020-07-29 13:57:38	A2NC191460155	0	1	0
        16	2020-07-29 13:57:45	A2NC191460155	0	1	0
        17	2020-07-29 14:06:46	A2NC191460155	0	1	0
         4	2020-07-29 14:16:08	A2NC191460155	0	1	0
        14	2020-07-29 14:31:26	A2NC191460155	0	1	0
        13	2020-07-29 14:47:44	A2NC191460155	0	1	0
         5	2020-07-29 14:56:31	A2NC191460155	0	1	0
        17	2020-07-29 15:31:26	A2NC191460155	0	1	0
         6	2020-07-29 16:00:24	A2NC191460155	0	1	0
